target_a,target_b,corr,co_count,co_rate,expected_independent_rate,pair_lift
target_3_4,target_9_5,-0.0006115209830622134,8,1.0666666666666667e-05,1.2849365333333332e-05,0.8301317917232541
target_3_4,target_9_6,-0.01230490290429626,157,0.00020933333333333334,0.000435436544,0.4807436036726705
target_3_4,target_9_7,-0.0011417586245849867,103,0.00013733333333333333,0.000150788096,0.910770392202136
target_3_4,target_9_8,-0.0009734659760471299,12,1.6e-05,2.0365866666666664e-05,0.7856282407164931
target_3_4,target_10_1,-0.029993456106987663,0,0.0,0.000614981504,0.0
target_3_5,target_4_1,0.002904331138426621,16,2.1333333333333335e-05,1.1521975111111113e-05,1.8515344051351688
target_3_5,target_5_1,0.022126931218641063,70,9.333333333333333e-05,1.3243562666666667e-05,7.047449065065271
target_3_5,target_5_2,-0.0012065739855422952,1,1.3333333333333334e-06,3.6264835555555554e-06,0.36766562233289235
target_3_5,target_6_1,0.007051093258342845,28,3.733333333333333e-05,1.2515998222222224e-05,2.982849044117615
target_3_5,target_6_2,0.0008883819854150477,10,1.3333333333333333e-05,1.0471258666666667e-05,1.2733267086389104
target_3_5,target_6_3,0.0027192573980185657,12,1.6e-05,8.228092444444445e-06,1.9445576369044195
target_3_5,target_6_4,0.025152645221944266,71,9.466666666666667e-05,1.1132680888888889e-05,8.50349234038945
target_3_5,target_6_5,0.01710780485586342,12,1.6e-05,7.918168888888888e-07,20.206692007355237
target_3_5,target_7_1,-0.0019674493231102456,53,7.066666666666667e-05,8.858333333333334e-05,0.7977422389463782
target_3_5,target_7_2,-0.006355619184304735,0,0.0,3.9220448e-05,0.0
target_3_5,target_7_3,-0.0013697292535356654,2,2.666666666666667e-06,6.017052444444445e-06,0.4431848801864449
target_3_5,target_8_1,0.10084941699928017,972,0.001296,0.00014527099733333335,8.92125767558577
target_3_5,target_8_2,-0.003112324945375646,19,2.5333333333333334e-05,4.6104908444444443e-05,0.549471502884764
target_3_5,target_8_3,-0.002158178647082443,12,1.6e-05,2.7123980444444444e-05,0.5898839232970002
target_3_5,target_9_1,-0.0005086361679134074,3,4e-06,5.151534222222222e-06,0.7764677137822674
target_3_5,target_9_2,0.0015610326524937593,47,6.266666666666667e-05,5.1660855111111114e-05,1.2130396705955502
target_3_5,target_9_3,-0.0025799270307215374,10,1.3333333333333333e-05,2.647389688888889e-05,0.5036407518429725
target_3_5,target_9_4,-5.0114285288467094e-05,2,2.666666666666667e-06,2.749626666666667e-06,0.9698286312808526
target_3_5,target_9_5,-0.0004371215913343873,6,8e-06,9.329832888888888e-06,0.8574644471421758
target_3_5,target_9_6,-0.010737442026795451,111,0.000148,0.00031616738133333336,0.4681064801051203
target_3_5,target_9_7,0.00064851884312492,87,0.000116,0.00010948616533333333,1.0594945913653577
target_3_5,target_9_8,0.001363587651670042,15,2e-05,1.4787511111111111e-05,1.3524926439427867
target_3_5,target_10_1,-0.02555090624632827,0,0.0,0.00044653370133333336,0.0
target_4_1,target_5_1,0.037970237397727244,303,0.000404,7.596049066666666e-05,5.3185543754956965
target_4_1,target_5_2,0.03920923960823744,149,0.00019866666666666668,2.0800254222222223e-05,9.551165314817093
target_4_1,target_6_1,0.010976514343637426,123,0.000164,7.17874328888889e-05,2.284522421268856
target_4_1,target_6_2,0.01369027536224738,124,0.00016533333333333333,6.005951466666667e-05,2.7528249978532404
target_4_1,target_6_3,0.032953731553508246,204,0.000272,4.719348977777778e-05,5.763506815893024
target_4_1,target_6_4,0.01616595024622549,144,0.000192,6.385320355555555e-05,3.006896902720788
target_4_1,target_6_5,0.005400256998824535,12,1.6e-05,4.541587555555556e-06,3.5229971467637546
target_4_1,target_7_1,0.05882316700174297,1340,0.0017866666666666667,0.0005080833333333334,3.5164835164835164
target_4_1,target_7_2,0.003193983184977402,204,0.000272,0.00022495491200000002,1.2091311880311375
target_4_1,target_7_3,0.021493941900898796,120,0.00016,3.451172977777778e-05,4.6361049136118515
target_4_1,target_8_1,0.002451843721637056,675,0.0009,0.0008332241493333334,1.0801415210061953
target_4_1,target_8_2,-0.0014506396331710062,181,0.00024133333333333334,0.0002644417937777778,0.912614189631978
target_4_1,target_8_3,0.025503347057363852,352,0.0004693333333333333,0.0001555737617777778,3.016789772067934
target_4_1,target_9_1,0.008349592535790653,56,7.466666666666666e-05,2.9547416888888892e-05,2.5270116486813627
target_4_1,target_9_2,-0.007545407315189904,127,0.00016933333333333332,0.0002963087804444445,0.5714759214335262
target_4_1,target_9_3,0.014489759072352976,246,0.000328,0.00015184510755555556,2.160095937763386
target_4_1,target_9_4,-0.0033164821113137446,2,2.666666666666667e-06,1.5770906666666668e-05,0.16908772101878733
target_4_1,target_9_5,-0.004431549356089805,16,2.1333333333333335e-05,5.3512691555555556e-05,0.3986593219887958
target_4_1,target_9_6,-0.01526812147624122,932,0.0012426666666666667,0.0018134266453333334,0.6852588550325657
target_4_1,target_9_7,0.00027913222522941175,476,0.0006346666666666666,0.0006279747413333334,1.0106563606668713
target_4_1,target_9_8,-8.943855068168786e-05,63,8.4e-05,8.481604444444444e-05,0.9903786547723412
target_4_1,target_10_1,-0.0613991362980765,0,0.0,0.0025611627253333334,0.0
target_5_1,target_5_2,0.5179384809834178,1906,0.0025413333333333334,2.390818133333333e-05,106.29555204979764
target_5_1,target_6_1,0.01690369927102803,176,0.00023466666666666666,8.251374933333334e-05,2.843970472347299
target_5_1,target_6_2,0.01589568537957013,150,0.0002,6.9033472e-05,2.897145315246494
target_5_1,target_6_3,0.02814966153373933,195,0.00026,5.4245034666666666e-05,4.793065422442597
target_5_1,target_6_4,0.026209424011824228,222,0.000296,7.339400533333333e-05,4.033026929865153
target_5_1,target_6_5,0.007674057778843405,17,2.2666666666666668e-05,5.220181333333333e-06,4.342122470330533
target_5_1,target_7_1,0.030629437398629073,973,0.0012973333333333333,0.000584,2.221461187214612
target_5_1,target_7_2,0.0105670416685511,319,0.00042533333333333334,0.000258567168,1.6449626479001902
target_5_1,target_7_3,0.031172442877261997,176,0.00023466666666666666,3.966839466666667e-05,5.915708680388242
target_5_1,target_8_1,0.01597882487144302,1068,0.001424,0.000957722624,1.4868605630851213
target_5_1,target_8_2,-0.002340867943284605,198,0.000264,0.00030395409066666666,0.8685522192544447
target_5_1,target_8_3,0.003022926486379259,164,0.00021866666666666668,0.00017881924266666667,1.2228363312905803
target_5_1,target_9_1,0.011635996847165871,76,0.00010133333333333333,3.396232533333333e-05,2.9836983286264185
target_5_1,target_9_2,-0.004321317625785106,197,0.0002626666666666667,0.00034058257066666667,0.7712275650292819
target_5_1,target_9_3,0.01986816001750087,325,0.0004333333333333333,0.00017453346133333331,2.482809485487314
target_5_1,target_9_4,0.0010722164888898494,17,2.2666666666666668e-05,1.812736e-05,1.250411900390717
target_5_1,target_9_5,0.00032024117031824077,48,6.4e-05,6.150843733333333e-05,1.0405076567490101
target_5_1,target_9_6,-0.013225254694068524,1166,0.0015546666666666667,0.002084384768,0.7458635711286615
target_5_1,target_9_7,-0.00032981536330215503,535,0.0007133333333333333,0.000721805312,0.9882627925760309
target_5_1,target_9_8,0.0005296226784299439,77,0.00010266666666666666,9.748906666666665e-05,1.0531095452755046
target_5_1,target_10_1,-0.06586691111155715,0,0.0,0.002943845888,0.0
target_5_2,target_6_1,0.00396475130715864,31,4.133333333333333e-05,2.2594732444444445e-05,1.8293349317130907
target_5_2,target_6_2,0.0230603977274981,89,0.00011866666666666667,1.8903429333333332e-05,6.277520579687412
target_5_2,target_6_3,0.03191268101706707,103,0.00013733333333333333,1.4853912888888889e-05,9.245599752780443
target_5_2,target_6_4,0.0062566442522813265,36,4.8e-05,2.0097473777777776e-05,2.388359877004774
target_5_2,target_6_5,-8.051114051380791e-05,1,1.3333333333333334e-06,1.4294417777777777e-06,0.9327650514077913
target_5_2,target_7_1,0.028464728518901007,381,0.000508,0.00015991666666666666,3.1766545075560186
target_5_2,target_7_2,0.014303777480764585,142,0.00018933333333333335,7.080342399999999e-05,2.674070301082238
target_5_2,target_7_3,0.04175168025995137,111,0.000148,1.086239288888889e-05,13.624990507514118
target_5_2,target_8_1,-0.010937464679677364,71,9.466666666666667e-05,0.0002622530986666667,0.36097444471758744
target_5_2,target_8_2,0.002614911121950681,80,0.00010666666666666667,8.323172088888888e-05,1.281562672590448
target_5_2,target_8_3,0.006410138605144144,70,9.333333333333333e-05,4.896605688888888e-05,1.9060822795088497
target_5_2,target_9_1,0.013168329896473782,37,4.933333333333333e-05,9.299900444444444e-06,5.304716284657002
target_5_2,target_9_2,-0.00393577251496194,42,5.6e-05,9.326169422222222e-05,0.6004608909051582
target_5_2,target_9_3,0.02966181320499141,188,0.00025066666666666667,4.779248177777777e-05,5.244897468020168
target_5_2,target_9_4,-0.0004335739725452545,3,4e-06,4.9638133333333335e-06,0.8058320753399267
target_5_2,target_9_5,-0.000532694362489428,11,1.4666666666666666e-05,1.6842849777777777e-05,0.8707948393636844
target_5_2,target_9_6,0.00018542838197554222,431,0.0005746666666666667,0.0005707668906666666,1.0068325196569217
target_5_2,target_9_7,-0.0007156083144826416,141,0.000188,0.00019765188266666664,0.9511672616701343
target_5_2,target_9_8,-0.0005251002173178755,18,2.4e-05,2.669542222222222e-05,0.8990305453952157
target_5_2,target_10_1,-0.03434990138757809,0,0.0,0.0008061130506666666,0.0
target_6_1,target_6_2,0.1902336804278609,1192,0.0015893333333333334,6.524096533333334e-05,24.360972055103865
target_6_1,target_6_3,0.05206693316190459,316,0.00042133333333333335,5.126496355555556e-05,8.218738571358521
target_6_1,target_6_4,0.5140278718487017,3236,0.004314666666666666,6.936194311111111e-05,62.20510085415266
target_6_1,target_6_5,0.032750087492757936,58,7.733333333333333e-05,4.933399111111111e-06,15.675466669453415
target_6_1,target_7_1,0.016783498930015656,699,0.000932,0.0005519166666666667,1.6886607277668728
target_6_1,target_7_2,-0.0046284714513769205,130,0.00017333333333333334,0.000244362208,0.7093295430254638
target_6_1,target_7_3,0.010934273270178818,78,0.000104,3.748912355555556e-05,2.774137940191672
target_6_1,target_8_1,0.09544264480624928,2710,0.0036133333333333334,0.0009051080106666667,3.9921570583293096
target_6_1,target_8_2,0.004784684727326799,275,0.00036666666666666667,0.00028725569955555556,1.2764469677502532
target_6_1,target_8_3,0.0034590739412047587,160,0.00021333333333333333,0.00016899541155555555,1.2623616899989154
target_6_1,target_9_1,0.0009301521844543496,28,3.733333333333333e-05,3.209652977777778e-05,1.1631579361324378
target_6_1,target_9_2,0.0010339492738381977,255,0.00034,0.00032187191288888893,1.0563208108107556
target_6_1,target_9_3,0.005609768378686538,177,0.000236,0.0001649450791111111,1.4307792707233449
target_6_1,target_9_4,-0.0005987375827353059,11,1.4666666666666666e-05,1.7131493333333334e-05,0.8561230700261973
target_6_1,target_9_5,-0.0002814534280354576,42,5.6e-05,5.8129335111111114e-05,0.963369009691217
target_6_1,target_9_6,-0.014049753162512835,1067,0.0014226666666666667,0.0019698744746666666,0.7222118388570947
target_6_1,target_9_7,-0.0031821935614316384,452,0.0006026666666666667,0.0006821513386666666,0.8834794165245491
target_6_1,target_9_8,-0.0028192223480543047,49,6.533333333333333e-05,9.213328888888889e-05,0.7091175634913475
target_6_1,target_10_1,-0.06401549928086686,0,0.0,0.002782119194666667,0.0
target_6_2,target_6_3,0.04566832242980039,255,0.00034,4.288980266666666e-05,7.927292243390132
target_6_2,target_6_4,0.05405455639021646,350,0.00046666666666666666,5.8030277333333326e-05,8.041779017978387
target_6_2,target_6_5,0.00652619278674056,13,1.7333333333333332e-05,4.127429333333333e-06,4.1995469657950135
target_6_2,target_7_1,0.0919604326461323,1776,0.002368,0.00046175,5.128316188413644
target_6_2,target_7_2,0.019806955651578,362,0.00048266666666666667,0.00020444073599999997,2.360912390115181
target_6_2,target_7_3,0.042021610250521146,199,0.00026533333333333335,3.136452266666667e-05,8.459664320519762
target_6_2,target_8_1,-0.007285999022062767,426,0.000568,0.000757240448,0.7500919971987551
target_6_2,target_8_2,0.002523724107707809,209,0.00027866666666666665,0.00024032671466666666,1.159532626463011
target_6_2,target_8_3,-0.0010273239677519605,97,0.00012933333333333332,0.00014138661866666666,0.9147494618161129
target_6_2,target_9_1,0.004362239854041897,37,4.933333333333333e-05,2.685291733333333e-05,1.83716848046504
target_6_2,target_9_2,-0.00265575764236292,170,0.00022666666666666666,0.00026928767466666666,0.8417268519520705
target_6_2,target_9_3,0.03225835202722742,384,0.000512,0.00013799798933333333,3.7101989853146846
target_6_2,target_9_4,-0.0016805749740760071,6,8e-06,1.433272e-05,0.5581634190858399
target_6_2,target_9_5,0.010883353017308434,93,0.000124,4.863274133333333e-05,2.549722606630222
target_6_2,target_9_6,-0.004564379653089227,1114,0.0014853333333333333,0.0016480559359999998,0.9012639079098184
target_6_2,target_9_7,0.0025058378313985606,471,0.000628,0.0005707082239999999,1.1003871568530263
target_6_2,target_9_8,0.006311486477568939,99,0.000132,7.708146666666666e-05,1.71247390207071
target_6_2,target_10_1,-0.05851079544163943,0,0.0,0.0023276041759999998,0.0
target_6_3,target_6_4,0.07431528019811755,408,0.000544,4.559895822222222e-05,11.930097116448744
target_6_3,target_6_5,0.011562589448996205,18,2.4e-05,3.243246222222222e-06,7.399993202969207
target_6_3,target_7_1,0.12854106991749314,2045,0.0027266666666666667,0.00036283333333333333,7.514928801102434
target_6_3,target_7_2,0.024129056829832192,346,0.00046133333333333334,0.000160645184,2.8717532754255077
target_6_3,target_7_3,0.05007700140547607,204,0.000272,2.4645575111111114e-05,11.03646389965445
target_6_3,target_8_1,0.00021597716144373274,450,0.0006,0.0005950234453333333,1.0083636278632329
target_6_3,target_8_2,-0.0056027385562271706,85,0.00011333333333333333,0.0001888436231111111,0.6001438198770984
target_6_3,target_8_3,0.013921257795545742,192,0.000256,0.0001110985991111111,2.3042594780513044
target_6_3,target_9_1,0.005883748439257152,36,4.8e-05,2.1100451555555556e-05,2.2748328334879657
target_6_3,target_9_2,-0.004467137961271538,111,0.000148,0.0002116005297777778,0.6994311411007766
target_6_3,target_9_3,0.03612483825639857,360,0.00048,0.00010843588622222222,4.426578845091152
target_6_3,target_9_4,-0.00017819049469627713,8,1.0666666666666667e-05,1.1262346666666668e-05,0.947108713873722
target_6_3,target_9_5,-0.0007945370376214492,25,3.3333333333333335e-05,3.821457422222222e-05,0.872267557908564
target_6_3,target_9_6,-0.006587366149234846,815,0.0010866666666666668,0.0012950073173333334,0.8391200977183051
target_6_3,target_9_7,0.0024100271705452436,373,0.0004973333333333334,0.00044845038933333334,1.109004128801559
target_6_3,target_9_8,0.004244419144299016,70,9.333333333333333e-05,6.056897777777777e-05,1.5409428515661117
target_6_3,target_10_1,-0.051825104401054,0,0.0,0.0018289818773333333,0.0
target_6_4,target_6_5,0.26571831753244196,419,0.0005586666666666666,4.388140444444443e-06,127.31285011033782
target_6_4,target_7_1,0.01446433307040651,600,0.0008,0.0004909166666666666,1.629604481412324
target_6_4,target_7_2,-0.008380638371242097,72,9.6e-05,0.00021735433599999996,0.4416751087956213
target_6_4,target_7_3,0.008593066486047176,62,8.266666666666667e-05,3.334567822222222e-05,2.4790818802892414
target_6_4,target_8_1,0.1885465780328421,4390,0.005853333333333334,0.0008050719146666666,7.270572015615348
target_6_4,target_8_2,0.006416932880100421,267,0.000356,0.0002555070702222222,1.3933078238906502
target_6_4,target_8_3,-0.0016247324430645222,98,0.00013066666666666665,0.0001503173742222222,0.8692718811964819
target_6_4,target_9_1,0.0019045095710625436,29,3.866666666666667e-05,2.854909511111111e-05,1.3543920224504022
target_6_4,target_9_2,0.006711662205395038,298,0.00039733333333333336,0.00028629736355555553,1.387834412440307
target_6_4,target_9_3,0.002673421926627782,134,0.00017866666666666665,0.00014671470044444444,1.2177829905621576
target_6_4,target_9_4,0.00019615250405544826,12,1.6e-05,1.5238053333333334e-05,1.0500028875079406
target_6_4,target_9_5,-0.0007057300529180733,35,4.6666666666666665e-05,5.170465244444444e-05,0.9025622349325144
target_6_4,target_9_6,-0.01346434773636715,943,0.0012573333333333334,0.0017521562026666664,0.7175920339863278
target_6_4,target_9_7,0.0006750182267222754,467,0.0006226666666666667,0.0006067572906666666,1.0262203293552845
target_6_4,target_9_8,-0.0005147263103943362,58,7.733333333333333e-05,8.195035555555554e-05,0.943660742031897
target_6_4,target_10_1,-0.06034461935942706,0,0.0,0.0024746284426666663,0.0
target_6_5,target_7_1,-0.0023747925538158657,16,2.1333333333333335e-05,3.4916666666666664e-05,0.6109785202863963
target_6_5,target_7_2,-0.0026125229127275896,4,5.333333333333334e-06,1.5459424e-05,0.3449891362920982
target_6_5,target_7_3,-0.0015437517013393337,0,0.0,2.371726222222222e-06,0.0
target_6_5,target_8_1,0.06084595999329347,370,0.0004933333333333334,5.726109866666667e-05,8.615505898780752
target_6_5,target_8_2,0.0004358270087863329,15,2e-05,1.8173054222222222e-05,1.1005304752540588
target_6_5,target_8_3,-0.0033024354298277483,0,0.0,1.0691390222222221e-05,0.0
target_6_5,target_9_1,0.0023226362666499646,4,5.333333333333334e-06,2.030567111111111e-06,2.6265240405745436
target_6_5,target_9_2,0.004133332458674939,29,3.866666666666667e-05,2.0363027555555553e-05,1.8988662938835643
target_6_5,target_9_3,0.0004891471831504123,9,1.2e-05,1.0435148444444443e-05,1.149959683265327
target_6_5,target_9_4,0.00023997783923894103,1,1.3333333333333334e-06,1.0838133333333334e-06,1.2302241468395543
target_6_5,target_9_5,-0.0005290111044498491,2,2.666666666666667e-06,3.677516444444444e-06,0.7251270543453724
target_6_5,target_9_6,-0.0014187307476000483,83,0.00011066666666666667,0.00012462289066666665,0.8880123553117605
target_6_5,target_9_7,0.001190540351847859,38,5.066666666666667e-05,4.315588266666666e-05,1.1740384748473998
target_6_5,target_9_8,0.00090431475506572,6,8e-06,5.828755555555554e-06,1.3725056615858542
target_6_5,target_10_1,-0.016034670728322247,0,0.0,0.00017600905066666666,0.0
target_7_1,target_7_2,0.052582775936419926,2863,0.003817333333333333,0.0017295,2.207188975619158
target_7_1,target_7_3,0.055406250985593195,853,0.0011373333333333333,0.00026533333333333335,4.2864321608040195
target_7_1,target_8_1,-0.04266943420729607,2455,0.0032733333333333334,0.006406,0.5109792902487251
target_7_1,target_8_2,-0.020424843006748048,867,0.001156,0.0020330833333333334,0.5685944993236873
target_7_1,target_8_3,0.01077213475046477,1165,0.0015533333333333334,0.0011960833333333333,1.2986832021180243
target_7_1,target_9_1,0.00692208422036631,246,0.000328,0.00022716666666666667,1.4438738077769626
target_7_1,target_9_2,-0.01815147549023612,1091,0.0014546666666666666,0.0022780833333333333,0.6385484873980319
target_7_1,target_9_3,0.034803491783617586,1731,0.002308,0.0011674166666666666,1.9770147762152903
target_7_1,target_9_4,-0.0011187935511489827,82,0.00010933333333333334,0.00012125,0.9017182130584193
target_7_1,target_9_5,0.00670512481510764,407,0.0005426666666666667,0.00041141666666666665,1.3190196475592466
target_7_1,target_9_6,-0.033349311651726866,7936,0.010581333333333333,0.013942,0.7589537608186295
target_7_1,target_9_7,0.0150402307186615,4350,0.0058,0.004828,1.2013256006628004
target_7_1,target_9_8,0.023848990577305045,929,0.0012386666666666666,0.0006520833333333333,1.899552715654952
target_7_1,target_10_1,-0.17511231520494658,0,0.0,0.01969075,0.0
target_7_2,target_7_3,0.031616638127478926,341,0.00045466666666666664,0.000117476864,3.8702656096324346
target_7_2,target_8_1,-0.05411531307959665,108,0.000144,0.002836269312,0.050770919175675236
target_7_2,target_8_2,-0.01590477176936884,328,0.00043733333333333336,0.0009001517119999999,0.4858440277379969
target_7_2,target_8_3,-0.006951951313221568,280,0.0003733333333333333,0.0005295682879999999,0.7049767552042946
target_7_2,target_9_1,0.002507793704865164,94,0.00012533333333333334,0.000100578496,1.2461245526412856
target_7_2,target_9_2,-0.018150716182474175,338,0.00045066666666666665,0.0010086259519999999,0.44681248362987463
target_7_2,target_9_3,0.02199486752450404,754,0.0010053333333333333,0.000516876064,1.945018164612346
target_7_2,target_9_4,0.0006903731052672575,44,5.8666666666666665e-05,5.368368e-05,1.0928212571617046
target_7_2,target_9_5,-0.003680645938456576,100,0.00013333333333333334,0.00018215555199999997,0.7319751271338321
target_7_2,target_9_6,-0.039590337477141684,2602,0.0034693333333333334,0.006172848383999999,0.5620311916822439
target_7_2,target_9_7,-0.017451626527987343,1030,0.0013733333333333334,0.0021376066559999998,0.6424630693764707
target_7_2,target_9_8,-0.004042560379337686,166,0.00022133333333333334,0.00028871119999999994,0.7666253797335655
target_7_2,target_10_1,-0.11441321723560513,0,0.0,0.008718118944,0.0
target_7_3,target_8_1,-0.008948494515663083,194,0.00025866666666666665,0.00043512968533333335,0.5944587909889754
target_7_3,target_8_2,-0.005036995946745838,60,8e-05,0.00013809786311111112,0.5792993330797118
target_7_3,target_8_3,0.009290107087339069,123,0.000164,8.124435911111111e-05,2.018601682557566
target_7_3,target_9_1,0.010368772811167222,42,5.6e-05,1.5430371555555555e-05,3.62920619237051
target_7_3,target_9_2,-0.0025228047445677183,93,0.000124,0.00015473956977777779,0.8013464182308183
target_7_3,target_9_3,0.047793056771928896,375,0.0005,7.929716622222222e-05,6.305395562292869
target_7_3,target_9_4,-0.0024126942144664866,1,1.3333333333333334e-06,8.235946666666667e-06,0.16189193389628556
target_7_3,target_9_5,-0.00024325056883864828,20,2.6666666666666667e-05,2.794561422222222e-05,0.9542344088276098
target_7_3,target_9_6,0.006095361643607172,834,0.001112,0.0009470149973333334,1.174215828821341
target_7_3,target_9_7,-0.005450290587286785,175,0.00023333333333333333,0.00032794350933333335,0.7115046545902669
target_7_3,target_9_8,-0.005493592727353307,6,8e-06,4.429297777777778e-05,0.18061553775266107
target_7_3,target_10_1,-0.044283510561828734,0,0.0,0.0013375007573333333,0.0
target_8_1,target_8_2,-0.015899062200966714,1859,0.0024786666666666668,0.0033341265493333334,0.7434230914727223
target_8_1,target_8_3,-0.0314166914775015,492,0.000656,0.0019615001173333333,0.3344379101500307
target_8_1,target_9_1,-0.0020749443581135193,251,0.00033466666666666665,0.0003725387946666667,0.8983404452309818
target_8_1,target_9_2,0.01395888613627401,3397,0.004529333333333333,0.0037359108693333335,1.2123772466074878
target_8_1,target_9_3,-0.02554992101209525,649,0.0008653333333333333,0.0019144886186666667,0.4519918921931169
target_8_1,target_9_4,-0.009204429635315333,57,7.6e-05,0.00019884224,0.38221255202113996
target_8_1,target_9_5,-0.008971067170497372,341,0.00045466666666666664,0.0006746970026666666,0.6738827427269516
target_8_1,target_9_6,-0.10043380703025742,7637,0.010182666666666666,0.022863987712,0.4453582986017075
target_8_1,target_9_7,-0.020437398717019255,4697,0.006262666666666666,0.007917611008,0.7909793320660528
target_8_1,target_9_8,-0.004327813030289126,702,0.000936,0.0010693749333333333,0.8752776699958805
target_8_1,target_10_1,-0.22919101165445624,0,0.0,0.032291569792,0.0
target_8_2,target_8_3,-0.0075645187044507374,329,0.0004386666666666667,0.0006225246951111111,0.7046574539318018
target_8_2,target_9_1,0.000540170066743056,93,0.000124,0.00011823328355555556,1.0487740530502545
target_8_2,target_9_2,-0.00955522861584133,651,0.000868,0.0011856725137777777,0.7320739832573053
target_8_2,target_9_3,0.001459831699398983,482,0.0006426666666666667,0.0006076045742222223,1.0577054451726708
target_8_2,target_9_4,-0.0060346058856666435,12,1.6e-05,6.310690666666667e-05,0.2535380173918628
target_8_2,target_9_5,-0.0030296839874182557,128,0.00017066666666666668,0.00021412975822222223,0.7970245148717261
target_8_2,target_9_6,-0.012534549612477526,4748,0.006330666666666667,0.0072563834453333335,0.8724272517238589
target_8_2,target_9_7,-0.017893418301961554,1249,0.0016653333333333333,0.002512825941333333,0.6627332621573021
target_8_2,target_9_8,-0.015425590053757392,46,6.133333333333334e-05,0.00033938937777777776,0.180716714632986
target_8_2,target_10_1,-0.12436008144316489,0,0.0,0.010248431525333333,0.0
target_8_3,target_9_1,0.016144347027408117,152,0.00020266666666666667,6.955782755555555e-05,2.9136428463755233
target_8_3,target_9_2,-0.015067643076901205,233,0.00031066666666666666,0.0006975430417777778,0.44537275560070516
target_8_3,target_9_3,0.011781696403079748,432,0.000576,0.0003574598702222222,1.6113696892518812
target_8_3,target_9_4,-0.0050524552286091646,5,6.666666666666667e-06,3.712642666666667e-05,0.1795666123896653
target_8_3,target_9_5,-0.009444777563097577,16,2.1333333333333335e-05,0.00012597468622222222,0.1693461914697755
target_8_3,target_9_6,-0.0037344654091639186,3042,0.004056,0.004269003221333333,0.9501046941663337
target_8_3,target_9_7,0.004893872911157685,1243,0.0016573333333333334,0.0014783207253333333,1.1210918611451084
target_8_3,target_9_8,-0.007733933119778531,69,9.2e-05,0.00019966617777777775,0.4607690747823757
target_8_3,target_10_1,-0.09473248457615448,0,0.0,0.006029255141333333,0.0
target_9_1,target_9_2,0.001612505968967485,113,0.00015066666666666668,0.0001324811768888889,1.1372684799821022
target_9_1,target_9_3,0.028815982569799517,227,0.0003026666666666667,6.789072711111111e-05,4.458144426282507
target_9_1,target_9_4,-0.0021593213870528282,1,1.3333333333333334e-06,7.0512533333333335e-06,0.18909167920974806
target_9_1,target_9_5,0.0013851837791968571,23,3.066666666666667e-05,2.392579911111111e-05,1.2817405397517154
target_9_1,target_9_6,-0.004475593518485177,524,0.0006986666666666667,0.0008107923626666666,0.8617084950933398
target_9_1,target_9_7,0.05040823621128586,818,0.0010906666666666667,0.00028077073066666667,3.8845454584135948
target_9_1,target_9_8,0.0020843152875035112,38,5.066666666666667e-05,3.7921688888888884e-05,1.3360867659433828
target_9_1,target_10_1,-0.04096239198960723,0,0.0,0.0011451090026666666,0.0
target_9_2,target_9_3,-0.004394217754924378,427,0.0005693333333333334,0.0006808249475555555,0.8362404100752721
target_9_2,target_9_4,-0.0045327225286062485,25,3.3333333333333335e-05,7.071170666666667e-05,0.471397663904025
target_9_2,target_9_5,0.0034356341779624043,219,0.000292,0.00023993381155555554,1.2170022978707558
target_9_2,target_9_6,-0.02975584359044027,4357,0.005809333333333333,0.008130825685333333,0.7144825824777441
target_9_2,target_9_7,0.005416850801057959,2315,0.003086666666666667,0.0028156381013333333,1.0962583100452394
target_9_2,target_9_8,0.006216660318326292,374,0.0004986666666666667,0.00038028804444444444,1.3112867310755438
target_9_2,target_10_1,-0.1319076053078287,0,0.0,0.011483435365333333,0.0
target_9_3,target_9_4,-0.0007111497839694983,24,3.2e-05,3.623661333333334e-05,0.883084732716008
target_9_3,target_9_5,-0.00063530025830507,87,0.000116,0.00012295543644444445,0.9434312410611697
target_9_3,target_9_6,0.046460650545035814,5089,0.006785333333333333,0.0041666875306666665,1.628471845655219
target_9_3,target_9_7,-0.0017398605920044058,1035,0.00138,0.0014428896426666666,0.9564141006997336
target_9_3,target_9_8,-0.005540164190036586,89,0.00011866666666666667,0.00019488075555555554,0.6089193688128832
target_9_3,target_10_1,-0.09356849310489866,0,0.0,0.005884751290666667,0.0
target_9_4,target_9_5,0.000907624757175295,12,1.6e-05,1.2770373333333333e-05,1.2528999413225195
target_9_4,target_9_6,-0.006301048794012184,238,0.0003173333333333333,0.00043275968,0.733278417558062
target_9_4,target_9_7,-0.004017220313780038,77,0.00010266666666666666,0.00014986112,0.6850787360101583
target_9_4,target_9_8,0.000840809432429395,18,2.4e-05,2.0240666666666667e-05,1.1857316952669543
target_9_4,target_10_1,-0.029900941223399972,0,0.0,0.0006112008800000001,0.0
target_9_5,target_9_6,-0.00963635227091206,858,0.001144,0.0014684086186666665,0.7790746972315965
target_9_5,target_9_7,0.02597661613636757,802,0.0010693333333333334,0.0005084978346666666,2.1029260312078
target_9_5,target_9_8,0.005109980735794175,83,0.00011066666666666667,6.867915555555555e-05,1.6113574165475408
target_9_5,target_10_1,-0.0552074114758202,0,0.0,0.0020738822986666665,0.0
target_9_6,target_9_7,-0.01622950228320136,11571,0.015428,0.017231865856,0.895318018891616
